index,Price
2166,5597191
2167,1357008
2168,6573507
2169,7537693
2170,5237997
2171,7370518
2172,5611934
2173,8273321
2174,7999284
2175,1103171
2176,7314938
2177,3000737
2178,1470485
2179,7145900
2180,1781076
2181,8601598
2182,5412399
2183,1081883
2184,1768321
2185,3393705
2186,6254512
2187,9988679
2188,3859505
2189,8515414
2190,5518952
2191,4709688
2192,4364423
2193,8281883
2194,8406681
2195,7270837
2196,1619603
2197,1850740
2198,963403
2199,9368511
2200,985421
2201,4378384
2202,5595671
2203,1078836
2204,3323522
2205,2317181
2206,8668438
2207,1656518
2208,2759083
2209,4213640
2210,4600398
2211,9725105
2212,4977708
2213,7980317
2214,9354791
2215,9111501
2216,8381447
2217,3995958
2218,7176042
2219,8939765
2220,1365898
2221,2220539
2222,980412
2223,6047148
2224,3331185
2225,7419764
2226,8806483
2227,6023098
2228,1328337
2229,584814
2230,8459922
2231,9714742
2232,3790583
2233,1699908
2234,2264412
2235,5409792
2236,2453847
2237,2992478
2238,2084117
2239,6049852
2240,129725
2241,9674182
2242,9284536
2243,988036
2244,3071783
2245,2762761
2246,6624559
2247,2613024
2248,2498083
2249,6636295
2250,4009439
2251,5727745
2252,4011146
2253,1807017
2254,789556
2255,7388538
2256,2353722
2257,1749729
2258,1216271
2259,3199555
2260,5783797
2261,1781641
2262,616409
2263,766165
2264,2888363
2265,4576321
2266,3810388
2267,3335192
2268,2035090
2269,9233790
2270,4037270
2271,6839013
2272,7189975
2273,8905586
2274,1133316
2275,4919075
2276,4842297
2277,3968452
2278,8174037
2279,1412743
2280,7520105
2281,204195
2282,7108443
2283,5376728
2284,4201036
2285,9827094
2286,2265251
2287,9966460
2288,7403693
2289,3314850
2290,8083439
2291,8974883
2292,8787479
2293,8368541
2294,9646263
2295,3049281
2296,7456061
2297,1394929
2298,2604594
2299,1343294
2300,3667675
2301,7811634
2302,9385424
2303,2514802
2304,543031
2305,9579276
2306,6544345
2307,2890373
2308,4016643
2309,7161183
2310,3387058
2311,5610493
2312,390998
2313,4955920
2314,1928022
2315,6467712
2316,1509854
2317,8097043
2318,281360
2319,2544026
2320,2615419
2321,5632410
2322,4238286
2323,9779818
2324,8433100
2325,6993728
2326,3684197
2327,411955
2328,2227599
2329,5033594
2330,4935451
2331,4482794
2332,7423494
2333,6799144
2334,4798713
2335,7967791
2336,3890328
2337,5389730
2338,4537610
2339,3339536
2340,2426133
2341,8048140
2342,5820626
2343,6321714
2344,6474825
2345,5105858
2346,7128722
2347,8321252
2348,9075708
2349,3515871
2350,1977971
2351,8097488
2352,6914612
2353,5063401
2354,2966757
2355,9825529
2356,6013318
2357,6841286
2358,1677969
2359,3751387
2360,1811672
2361,6005950
2362,3312883
2363,3128631
2364,7332212
2365,6523959
2366,7084297
2367,4124733
2368,4959221
2369,9902630
2370,3901250
2371,9440854
2372,119675
2373,8562605
2374,9456169
2375,586799
2376,6910805
2377,2338057
2378,4564344
2379,666088
2380,6658947
2381,758003
2382,905113
2383,9422004
2384,5128035
2385,4134464
2386,2192101
2387,6095134
2388,9944689
2389,8603967
2390,6308714
2391,6862126
2392,6442057
2393,3641483
2394,1612760
2395,9951044
2396,3657689
2397,1963236
2398,7963426
2399,550930
2400,7502324
2401,8046232
2402,3598408
2403,5503252
2404,191006
2405,4251785
2406,788725
2407,9277376
2408,306487
2409,6489308
2410,3737820
2411,3384321
2412,7118523
2413,778841
2414,5520712
2415,3552501
2416,8533840
2417,2545840
2418,5551973
2419,1479904
2420,7453172
2421,1537188
2422,1756321
2423,638645
2424,5454552
2425,4625121
2426,5932801
2427,7011855
2428,6650091
2429,7890574
2430,3466823
2431,7470683
2432,2267354
2433,9585961
2434,6539522
2435,5147999
2436,4485010
2437,4918750
2438,5091536
2439,9312863
2440,3571750
2441,4575156
2442,2865331
2443,8170297
2444,9076766
2445,2730723
2446,965139
2447,7643159
2448,5484935
2449,3001717
2450,6385939
2451,6916525
2452,2311738
2453,5792796
2454,8778376
2455,6922567
2456,2739929
2457,3233211
2458,7540449
2459,1826199
2460,5171915
2461,543945
2462,7482003
2463,6410114
2464,121253
2465,3703110
2466,2376787
2467,7790840
2468,6601553
2469,9438770
2470,1374634
2471,2855063
2472,1328807
2473,8611383
2474,5263515
2475,7701748
2476,4563158
2477,8903208
2478,6281422
2479,2369070
2480,4513359
2481,7740167
2482,2931569
2483,7422153
2484,9937371
2485,2619507
2486,1356715
2487,8568865
2488,1626534
2489,924143
2490,7446562
2491,3902986
2492,471616
2493,2060155
2494,9263766
2495,2810527
2496,1868967
2497,9404991
2498,8470043
2499,379215
2500,2943236
2501,7479933
2502,8761957
2503,6253973
2504,6135218
2505,2060584
2506,6323754
2507,5685709
2508,9904815
2509,678688
2510,4326156
2511,5855892
2512,8083372
2513,8227747
2514,4327995
2515,7437694
2516,9021334
2517,4052255
2518,3917242
2519,5090488
2520,339968
2521,8777571
2522,2692536
2523,5604381
2524,619165
2525,4514084
2526,3540866
2527,3978363
2528,1127557
2529,7535697
2530,5998885
2531,7701723
2532,8046155
2533,5788238
2534,9694731
2535,6803560
2536,1885559
2537,8797057
2538,633634
2539,4032747
2540,8678845
2541,8202873
2542,9344655
2543,4723636
2544,7656855
2545,5434233
2546,1506368
2547,6941300
2548,9334082
2549,5885267
2550,1324744
2551,6070226
2552,4962894
2553,2231018
2554,8310710
2555,3589429
2556,6988260
2557,6578443
2558,394746
2559,5810754
2560,5532019
2561,4452892
2562,1802159
2563,3857985
2564,3902177
2565,8612558
2566,1253224
2567,2750235
2568,4840039
2569,8399350
2570,9793374
2571,2403554
2572,4120120
2573,3046862
2574,2776517
2575,4407086
2576,7431006
2577,9115828
2578,8429442
2579,6269912
2580,8931924
2581,3617741
2582,6268563
2583,3556653
2584,5529219
2585,575595
2586,9954352
2587,1988806
2588,2248091
2589,4061676
2590,1860462
2591,4158848
2592,909178
2593,8032310
2594,4877402
2595,7034106
2596,7586327
2597,2662605
2598,821037
2599,5607683
2600,6517954
2601,1121469
2602,6856350
2603,5879277
2604,2992371
2605,7070199
2606,563001
2607,6111493
2608,2922136
2609,615693
2610,2736722
2611,7918114
2612,339017
2613,514994
2614,1041768
2615,5812044
2616,8143846
2617,1176941
2618,565982
2619,2638568
2620,373146
2621,5553174
2622,6224152
2623,1264795
2624,9877938
2625,7230030
2626,2777747
2627,2509381
2628,7126492
2629,8409411
2630,6959216
2631,3043295
2632,3383616
2633,177175
2634,2178808
2635,1457453
2636,3111786
2637,195028
2638,1658242
2639,4419453
2640,5048008
2641,5545315
2642,8652442
2643,2467555
2644,9718395
2645,3112359
2646,9814177
2647,9905436
2648,2514165
2649,7304776
2650,3308823
2651,7557918
2652,5151646
2653,3725654
2654,385711
2655,5378172
2656,9611997
2657,7012880
2658,675919
2659,3431106
2660,9341354
2661,522381
2662,1076433
2663,8322462
2664,5000164
2665,6436356
2666,5779042
2667,501067
2668,7194176
2669,560796
2670,7840616
2671,6094376
2672,5389283
2673,5958338
2674,5089904
2675,9492609
2676,412023
2677,6370016
2678,7420583
2679,7922636
2680,3277902
2681,855111
2682,2420715
2683,2334805
2684,4404459
2685,1999054
2686,3557550
2687,1650184
2688,4274482
2689,8253113
2690,3373523
2691,8577276
2692,7061383
2693,8060339
2694,2870742
2695,2870374
2696,7396405
2697,6946539
2698,8759522
2699,4209803
2700,5736289
2701,8851063
2702,1134586
2703,6140502
2704,5647094
2705,3200581
2706,2761637
2707,3772277
2708,2184504
2709,3121372
2710,4954042
2711,2571378
2712,3930121
2713,5453912
2714,1453324
2715,6853008
2716,6224386
2717,3472455
2718,4368173
2719,6134722
2720,9358415
2721,7110131
2722,4496720
2723,4170028
2724,8051036
2725,6969989
2726,1469277
2727,5622567
2728,6822090
2729,849971
2730,8322502
2731,7849972
2732,4560276
2733,7556688
2734,4175837
2735,9830665
2736,2333706
2737,6194645
2738,8974365
2739,2154376
2740,1285111
2741,5061828
2742,7832752
2743,2492919
2744,1600948
2745,6427090
2746,4207834
2747,2508630
2748,5937196
2749,8195213
2750,2802994
2751,6019626
2752,5657805
2753,5002444
2754,292512
2755,3814379
2756,5945447
2757,1649420
2758,3445647
2759,8412934
2760,4000379
2761,3904409
2762,6822055
2763,9135949
2764,1620982
2765,6381646
2766,4098422
2767,6526288
2768,9690446
2769,2264563
2770,5281377
2771,5381091
2772,4508285
2773,8112369
2774,4304955
2775,5159667
2776,8190736
2777,3085696
2778,8243179
2779,8926233
2780,3401106
2781,1472070
2782,2693726
2783,6821308
2784,8341353
2785,5770706
2786,4550252
2787,9349677
2788,9345234
2789,8594630
2790,5755635
2791,5075045
2792,570529
2793,261445
2794,3934242
2795,6594503
2796,784029
2797,5437355
2798,8998978
2799,7081440
2800,4099694
2801,3408505
2802,8301428
2803,308944
2804,5286686
2805,7676472
2806,1461303
2807,4301765
2808,8064443
2809,2994100
2810,4766805
2811,1297162
2812,1146161
2813,6774851
2814,4788482
2815,8448022
2816,7083604
2817,1997501
2818,4854619
2819,6565377
2820,6229439
2821,9161826
2822,3985250
2823,9091899
2824,5002059
2825,6707912
2826,5673694
2827,5328566
2828,819407
2829,2638143
2830,437913
2831,428821
2832,3987008
2833,6825275
2834,3715652
2835,5293734
2836,8557411
2837,7872580
2838,907744
2839,9237344
2840,5820622
2841,9188147
2842,8734012
2843,7033705
2844,5645403
2845,117297
2846,888443
2847,3365962
2848,6110334
2849,9715754
2850,5852613
2851,1433572
2852,5737025
2853,8172879
2854,9104471
2855,4801669
2856,3865056
2857,3425315
2858,5317092
2859,8364605
2860,928791
2861,3920887
2862,6752346
2863,2946274
2864,6088099
2865,7169337
2866,7971917
2867,5546079
2868,476794
2869,3978450
2870,3133349
2871,6507054
2872,882877
2873,5002825
2874,7168132
2875,6399492
2876,5898946
2877,7336694
2878,6028643
2879,9824700
2880,6149850
2881,950350
2882,8656255
2883,2433679
2884,535477
2885,7836484
2886,5751944
2887,4427308
2888,1681420
2889,886261
2890,3594708
2891,7052314
2892,3179042
2893,6765769
2894,6638655
2895,8614668
2896,6068633
2897,6998046
2898,3177099
2899,2944180
2900,6858699
2901,8083939
2902,5166112
2903,4193886
2904,9050668
2905,5401358
2906,1606145
2907,2748202
2908,1292931
2909,4989084
2910,7233456
2911,971522
2912,6149531
2913,6990709
2914,2281906
2915,9090884
2916,1600134
2917,2704884
2918,1805243
2919,4374692
2920,339779
2921,3075605
2922,5199154
2923,6389249
2924,8252885
2925,9276748
2926,6264014
2927,7599412
2928,6316074
2929,5433968
2930,4688727
2931,8425032
2932,9078989
2933,3783909
2934,1639600
2935,7565106
2936,5183801
2937,2327503
2938,3170771
2939,1243647
2940,7256406
2941,1516953
2942,2794245
2943,521280
2944,1009245
2945,441207
2946,1330746
2947,3389791
2948,692632
2949,9960786
2950,1262189
2951,5830385
2952,8902907
2953,2481486
2954,6813070
2955,8268326
2956,5493455
2957,225438
2958,3870183
2959,7185904
2960,6799744
2961,9124327
2962,2901445
2963,9296866
2964,6939789
2965,8670556
2966,2682814
2967,3869457
2968,1306751
2969,1053692
2970,317770
2971,4199906
2972,4936917
2973,7069129
2974,6010184
2975,6182199
2976,5401533
2977,1890008
2978,1926525
2979,4613070
2980,9827138
2981,7517874
2982,6251537
2983,4566951
2984,1578768
2985,7189478
2986,5224674
2987,8426435
2988,9176760
2989,502980
2990,9526944
2991,9657540
2992,7657260
2993,7032667
2994,9937695
2995,2631528
2996,2208542
2997,7022496
2998,9426243
2999,3602626
3000,1486689
3001,2946230
3002,2218433
3003,5653535
3004,3778621
3005,4656766
3006,6327018
3007,5100546
3008,9786599
3009,7071138
3010,8707009
3011,9473740
3012,8647900
3013,7645189
3014,8952545
3015,2781206
3016,9680705
3017,6743433
3018,287771
3019,337199
3020,7390213
3021,2957281
3022,2374316
3023,851518
3024,8327323
3025,613313
3026,2432214
3027,5181820
3028,5366662
3029,9142832
3030,2350397
3031,8391860
3032,8943026
3033,7826360
3034,7946613
3035,1572542
3036,8433648
3037,4573014
3038,662621
3039,3629801
3040,4908163
3041,6384851
3042,1698099
3043,9700177
3044,1295885
3045,9644691
3046,3998190
3047,7486133
3048,3488445
3049,2842974
3050,9767788
3051,8297590
3052,8282535
3053,8166513
3054,2684182
3055,4463089
3056,2897921
3057,8757768
3058,541904
3059,5170414
3060,5192792
3061,678526
3062,6712208
3063,7687676
3064,937393
3065,5234544
3066,914422
3067,5405431
3068,9223591
3069,2363429
3070,3235812
3071,3038687
3072,5253435
3073,1516842
3074,3789024
3075,4496650
3076,3802418
3077,3741771
3078,6528099
3079,4179441
3080,5456430
3081,6875602
3082,1060652
3083,2288370
3084,7085945
3085,9244220
3086,4094528
3087,2176475
3088,2241912
3089,3244311
3090,385622
3091,2062889
3092,1496436
3093,9156148
3094,2295690
3095,5270080
3096,4805815
3097,3082410
3098,6774192
3099,1504355
3100,5156093
3101,2564722
3102,6659442
3103,5730761
3104,3001092
3105,1822907
3106,2970574
3107,6982799
3108,8052017
3109,7021983
3110,6626925
3111,5465986
3112,6859291
3113,8443528
3114,5632388
3115,8120364
3116,7551747
3117,3981857
3118,4637871
3119,391464
3120,4839400
3121,218581
3122,5470807
3123,3952256
3124,8827148
3125,601590
3126,9907020
3127,3460492
3128,972328
3129,4909479
3130,3210691
3131,1458097
3132,8413157
3133,1394315
3134,6187595
3135,2675508
3136,9846919
3137,4610784
3138,9778075
3139,264074
3140,2670466
3141,9279253
3142,3387093
3143,1117481
3144,3694804
3145,8551115
3146,9594318
3147,2438377
3148,906564
3149,4018949
3150,6147511
3151,837954
3152,3008056
3153,7940130
3154,8457998
3155,9195781
3156,6034261
3157,4610579
3158,9168055
3159,9550012
3160,7663493
3161,2635232
3162,7804694
3163,2478907
3164,7090607
3165,4632688
3166,7679751
3167,7233131
3168,2463162
3169,4981909
3170,5780820
3171,9403721
3172,2792794
3173,2445704
3174,8911940
3175,8320038
3176,8377983
3177,392575
3178,1559700
3179,8517944
3180,3301078
3181,2707622
3182,1986963
3183,5404120
3184,2872605
3185,1547947
3186,5913775
3187,7342447
3188,8378499
3189,6572652
3190,6706470
3191,1598339
3192,776296
3193,479039
3194,628714
3195,7135655
3196,8468352
3197,3011190
3198,9041047
3199,4242535
3200,373452
3201,9267491
3202,4471047
3203,7284872
3204,2289921
3205,7527297
3206,3298156
3207,5901038
3208,4922139
3209,5054582
3210,862371
3211,3357945
3212,8379143
3213,5761064
3214,3868950
3215,242980
3216,6600785
3217,357354
3218,7963438
3219,6054075
3220,8072368
3221,2335883
3222,864265
3223,6730840
3224,5768889
3225,408617
3226,844748
3227,5187692
3228,834275
3229,6314638
3230,9786427
3231,9522794
3232,9087114
3233,5539296
3234,6294224
3235,9045326
3236,6124293
3237,6293367
3238,5418331
3239,8841022
3240,3063944
3241,4048401
3242,224932
3243,5334259
3244,8756691
3245,6950807
3246,6380757
3247,6884672
3248,3977809
3249,4976709
3250,2692316
3251,5995725
3252,8777828
3253,5538757
3254,9883893
3255,2764749
3256,6828926
3257,4099453
3258,9895586
3259,7346813
3260,3021989
3261,1084156
3262,3813543
3263,9352267
3264,1303920
3265,3208591
3266,847852
3267,9645226
3268,5396990
3269,7028655
3270,9596418
3271,9300891
3272,1921367
3273,3472863
3274,2999033
3275,1678315
3276,7527210
3277,8398852
3278,6193073
3279,1449590
3280,5466645
3281,5729905
3282,3145529
3283,5540107
3284,7203260
3285,7181530
3286,9958401
3287,2997706
3288,8382356
3289,3301473
3290,9587265
3291,9414823
3292,6607660
3293,1549991
3294,6139523
3295,5453966
3296,6847741
3297,5268554
3298,524528
3299,8090001
3300,9100789
3301,6550219
3302,1750824
3303,5365481
3304,6802692
3305,8627835
3306,1873055
3307,5292859
3308,9180745
3309,381854
3310,6762314
3311,5930395
3312,9148935
3313,1757153
3314,9973863
3315,7183610
3316,7942680
3317,1906684
3318,1909858
3319,579083
3320,9882924
3321,2001740
3322,5748393
3323,6384725
3324,7852950
3325,6809914
3326,7495873
3327,4684946
3328,8443199
3329,4401400
3330,4741094
3331,2807184
3332,7973491
3333,3870771
3334,1640724
3335,5975293
3336,2065730
3337,7443728
3338,9164281
3339,7197037
3340,4162224
3341,1194316
3342,4400915
3343,6860403
3344,6720241
3345,1736675
3346,9195281
3347,901849
3348,1261068
3349,7470131
3350,1135891
3351,853494
3352,8911785
3353,9131370
3354,7711432
3355,9256484
3356,3804697
3357,5377420
3358,9694792
3359,5427580
3360,7372003
3361,1860511
3362,3641815
3363,8534610
3364,7489844
3365,4710146
3366,9203947
3367,4239289
3368,5451826
3369,6490459
3370,1884006
3371,6172310
3372,5013478
3373,9117497
3374,8403143
3375,6453300
3376,6068333
3377,9414387
3378,6310958
3379,6701457
3380,6779155
3381,5837580
3382,5625724
3383,6125095
3384,325391
3385,6798541
3386,291387
3387,3732632
3388,4708474
3389,9862681
3390,2635394
3391,5696526
3392,9913271
3393,3391070
3394,786268
3395,901955
3396,9599617
3397,2113148
3398,6935735
3399,4567223
3400,2544291
3401,247745
3402,3892824
3403,237686
3404,5350295
3405,4251923
3406,5779980
3407,5249534
3408,3414344
3409,149976
3410,2622620
3411,2127320
3412,1912105
3413,5861703
3414,2047238
3415,9884404
3416,6430034
3417,4909045
3418,8697467
3419,6502891
3420,7131845
3421,5494418
3422,145475
3423,8180552
3424,3403364
3425,5496364
3426,3339254
3427,1199577
3428,9332689
3429,6583485
3430,4723037
3431,7059972
3432,7332024
3433,1702970
3434,8291922
3435,8374125
3436,1631064
3437,4511887
3438,8715797
3439,2176198
3440,7566511
3441,1568919
3442,3381941
3443,3510580
3444,5099111
3445,3785104
3446,7759791
3447,1520858
3448,1848982
3449,6663614
3450,9933673
3451,4996799
3452,8566685
3453,7579816
3454,6107509
3455,4545818
3456,5222964
3457,6533636
3458,4195077
3459,9272800
3460,6363998
3461,4730232
3462,1020114
3463,9090499
3464,8247047
3465,2282926
3466,2585670
3467,3444250
3468,4123278
3469,637977
3470,3768280
3471,2823408
3472,4884808
3473,6737640
3474,6937388
3475,4754419
3476,8530899
3477,4722580
3478,4689058
3479,7345136
3480,8479966
3481,2222827
3482,7532300
3483,7737174
3484,808672
3485,7021154
3486,8825977
3487,4607167
3488,2327039
3489,396063
3490,1483875
3491,6725169
3492,1976336
3493,7641586
3494,4056778
3495,2987757
3496,2568665
3497,6572973
3498,792924
3499,2670115
3500,1761655
3501,7599066
3502,4772412
3503,3200498
3504,9512528
3505,7281479
3506,3911666
3507,3919712
3508,1133668
3509,7812079
3510,5704327
3511,2573199
3512,8371330
3513,8786283
3514,808175
3515,1967306
3516,8752233
3517,942840
3518,4494643
3519,5989118
3520,5228643
3521,225355
3522,4322102
3523,715937
3524,1475607
3525,119477
3526,3656210
3527,6608856
3528,2587111
3529,2109606
3530,1659757
3531,7415830
3532,6256738
3533,3532207
3534,6271638
3535,1981297
3536,6183059
3537,9312367
3538,4629275
3539,8619792
3540,1235627
3541,345300
3542,9072618
3543,192036
3544,6095802
3545,6539051
3546,953392
3547,6115877
3548,8770304
3549,3762340
3550,9679064
3551,9478637
3552,254692
3553,8462101
3554,4557335
3555,1757888
3556,2685917
3557,8210129
3558,6247560
3559,8046258
3560,7657845
3561,1924964
3562,7824922
3563,8252513
3564,9877117
3565,6889408
3566,4864812
3567,1668146
3568,583455
3569,4136405
3570,9035827
3571,2286268
3572,4545975
3573,2971656
3574,4808569
3575,3955933
3576,2426729
3577,6795233
3578,8374437
3579,4007129
3580,195556
3581,5499869
3582,3569992
3583,6239353
3584,752755
3585,3766344
3586,5750352
3587,843088
3588,159778
3589,9583017
3590,5103361
3591,8175042
3592,7806113
3593,2273513
3594,9887557
3595,9010762
3596,7013462
3597,1111930
3598,5962044
3599,9568133
3600,8380083
3601,1885818
3602,3051720
3603,9648725
3604,2182963
3605,6062859
3606,4356146
3607,9770114
3608,389134
3609,7732285
3610,4424660
3611,2966069
3612,837090
3613,9403173
3614,3935598
3615,5082042
3616,1152425
3617,6403816
3618,877567
3619,2816207
3620,6652901
3621,1849736
3622,6821635
3623,151707
3624,8769441
3625,9577571
3626,6204128
3627,1977145
3628,9323482
3629,9378101
3630,6787666
3631,878799
3632,7179701
3633,979459
3634,8349953
3635,1922744
3636,8267707
3637,3943139
3638,4547395
3639,9340658
3640,2461216
3641,7546153
3642,2667587
3643,364237
3644,4569353
3645,4940351
3646,2614719
3647,2008911
3648,4102981
3649,1519920
3650,8460777
3651,2279441
3652,2837946
3653,9938074
3654,9849844
3655,2188062
3656,1934907
3657,8452110
3658,3961774
3659,3733795
3660,3577084
3661,4427802
3662,3499752
3663,3900986
3664,5432889
3665,823858
3666,144816
3667,104138
3668,4263960
3669,7181905
3670,3964044
3671,6747463
3672,7188166
3673,321552
3674,8532372
3675,1997951
3676,5962835
3677,8805070
3678,9378463
3679,9903326
3680,2257280
3681,908301
3682,5576420
3683,6396495
3684,4446657
3685,212935
3686,8300252
3687,9826914
3688,2250205
3689,5524441
3690,4380650
3691,4623535
3692,4852989
3693,9857999
3694,4410518
3695,9341937
3696,1830085
3697,2126110
3698,5741379
3699,8925150
3700,5619948
3701,7028887
3702,4666701
3703,8227333
3704,3080672
3705,8336781
3706,8915282
3707,5302413
3708,182409
3709,7463280
3710,6866886
3711,8312411
3712,5517755
3713,5231104
3714,3599701
3715,2027716
3716,9681111
3717,9622362
3718,5341684
3719,5181857
3720,5859420
3721,9934858
3722,5406490
3723,7022981
3724,7917209
3725,4993091
3726,3900315
3727,6569723
3728,6202545
3729,2352641
3730,444126
3731,5207385
3732,8174444
3733,1237411
3734,1770357
3735,6039334
3736,6493404
3737,3430922
3738,4255479
3739,5809635
3740,8786594
3741,9342213
3742,1415823
3743,3533372
3744,870692
3745,5967504
3746,8917353
3747,4932091
3748,773812
3749,3032977
3750,7897698
3751,7082252
3752,9846734
3753,6716659
3754,3917042
3755,4639170
3756,5069411
3757,636644
3758,752416
3759,5310307
3760,8261562
3761,1807542
3762,4291896
3763,6186932
3764,1574620
3765,9663454
3766,1949395
3767,6723063
3768,1089336
3769,5324237
3770,3238102
3771,5260324
3772,7521289
3773,8550361
3774,5747183
3775,5766912
3776,9560592
3777,4418420
3778,5317084
3779,9144104
3780,3305228
3781,5399238
3782,8982600
3783,6614948
3784,5080137
3785,6817526
3786,8564848
3787,4529899
3788,3991151
3789,9815650
3790,2048061
3791,7447000
3792,6681118
3793,5132661
3794,998332
3795,9368462
3796,7703876
3797,4125942
3798,8651795
3799,4803855
3800,1662518
3801,5348400
3802,8656135
3803,2844804
3804,8399141
3805,1687819
3806,5282101
3807,6641600
3808,6456381
3809,694557
3810,7339914
3811,8454207
3812,1090121
3813,1825049
3814,7945870
3815,583442
3816,5372225
3817,4209545
3818,9909435
3819,6722766
3820,1851797
3821,8586014
3822,3552814
3823,6970679
3824,8138762
3825,9510044
3826,2991912
3827,7455566
3828,1709184
3829,8013490
3830,4898793
3831,7437895
3832,2428476
3833,584273
3834,7838866
3835,5213728
3836,5486159
3837,9176940
3838,5746895
3839,826448
3840,170463
3841,5550652
3842,6952902
3843,9621791
3844,2966457
3845,2530992
3846,4414380
3847,5401572
3848,5011408
3849,5216934
3850,9648902
3851,5695956
3852,8525021
3853,8003402
3854,5990298
3855,6966684
3856,8127522
3857,9053038
3858,4960319
3859,9404088
3860,3741141
3861,3481915
3862,8530664
3863,2248983
3864,873952
3865,1008380
3866,4720792
3867,1437768
3868,3190930
3869,6959698
3870,1614101
3871,1506150
3872,9013613
3873,1329458
3874,9655880
3875,6396450
3876,7182122
3877,6460756
3878,4855997
3879,1593551
3880,4073313
3881,2536831
3882,8843662
3883,3939847
3884,1266670
3885,780667
3886,5419728
3887,5510897
3888,2114017
3889,7184364
3890,4122261
3891,4737203
3892,4775519
3893,4994940
3894,2099482
3895,3749244
3896,4714466
3897,5946866
3898,6282719
3899,9954523
3900,450067
3901,2159385
3902,9929854
3903,7549194
3904,2467322
3905,1475645
3906,6662877
3907,9323048
3908,6143995
3909,7064705
3910,9188503
3911,6732142
3912,7756495
3913,345144
3914,3922727
3915,1344360
3916,7325593
3917,5070809
3918,3149316
3919,6722575
3920,7603276
3921,9638342
3922,7367807
3923,3060883
3924,1006450
3925,9971403
3926,382140
3927,8313062
3928,658981
3929,8597552
3930,1897519
3931,3977590
3932,7783647
3933,3815929
3934,4491401
3935,3028100
3936,2053341
3937,1073737
3938,9621995
3939,5533001
3940,4002908
3941,6771628
3942,8003498
3943,6162133
3944,5798618
3945,7740888
3946,9184140
3947,395866
3948,9285665
3949,6336893
3950,6922603
3951,7350569
3952,1905518
3953,3723425
3954,3699537
3955,6621689
3956,6789558
3957,6398941
3958,6110224
3959,4191685
3960,8695960
3961,284514
3962,6836549
3963,9287266
3964,1358624
3965,6029949
3966,7396991
3967,9451060
3968,4883725
3969,6771203
3970,2850025
3971,7885446
3972,5835630
3973,3026979
3974,2614399
3975,1055205
3976,6766199
3977,1066649
3978,7593971
3979,5080939
3980,9422656
3981,7676126
3982,9916597
3983,5161500
3984,1300532
3985,7596287
3986,5293378
3987,564462
3988,4968923
3989,8030221
3990,6110554
3991,4703623
3992,8062366
3993,374535
3994,5240709
3995,2580017
3996,4916129
3997,8307623
3998,1017472
3999,3749279
4000,5116239
4001,3321131
4002,9077182
4003,2534138
4004,8593535
4005,7883874
4006,6690828
4007,4317690
4008,3749886
4009,5633326
4010,4546460
4011,7393708
4012,5144080
4013,1053122
4014,4763754
4015,4617562
4016,6640180
4017,8603197
4018,1293982
4019,9107611
4020,8682447
4021,6754754
4022,606453
4023,6648894
4024,2607743
4025,1655811
4026,5177198
4027,6284377
4028,3945474
4029,4024482
4030,3332452
4031,5047796
4032,4390697
4033,6986940
4034,3912010
4035,1578081
4036,1670889
4037,7473372
4038,3171640
4039,5353974
4040,1050922
4041,1784449
4042,8954198
4043,5853371
4044,1533284
4045,1217374
4046,3099610
4047,2398756
4048,7200052
4049,2888107
4050,8518865
4051,4701731
4052,7273877
4053,1085257
4054,1201267
4055,518829
4056,7140906
4057,3538780
4058,7617750
4059,1646933
4060,8813937
4061,3056151
4062,1327222
4063,1643812
4064,7931038
4065,6935032
4066,965256
4067,8048745
4068,100917
4069,7404000
4070,7250406
4071,7168931
4072,4573447
4073,8750699
4074,8891765
4075,6976913
4076,6239996
4077,7657773
4078,8737873
4079,7837777
4080,7654159
4081,6665792
4082,1484822
4083,1907402
4084,2049902
4085,9623979
4086,7605191
4087,8817429
4088,9148595
4089,343877
4090,3445026
4091,1020759
4092,1861369
4093,5886572
4094,9955780
4095,7662160
4096,8486369
4097,1958997
4098,5080249
4099,9907434
4100,5075467
4101,1529290
4102,5288757
4103,2220711
4104,621244
4105,6371271
4106,1499769
4107,7013744
4108,6019359
4109,8976659
4110,925782
4111,539439
4112,1364134
4113,6867567
4114,5859919
4115,1994554
4116,5955319
4117,7705503
4118,8084638
4119,1047272
4120,5014082
4121,5830482
4122,6041028
4123,6700430
4124,6443902
4125,3219734
4126,7848408
4127,811943
4128,2721158
4129,7830484
4130,6243243
4131,2538064
4132,5854640
4133,4330207
4134,5546441
4135,2098173
4136,5958204
4137,4806797
4138,1590017
4139,3202641
4140,9358054
4141,741593
4142,9955738
4143,1634227
4144,2397905
4145,4297079
4146,2687551
4147,4209070
4148,1906210
4149,4089284
4150,6456605
4151,8515224
4152,5040359
4153,9722823
4154,3938187
4155,4501207
4156,6191111
4157,1138218
4158,8840973
4159,7292767
4160,4209404
4161,8849917
4162,4350167
4163,3418843
4164,9266243
4165,9201948
4166,7391916
4167,378495
4168,9319865
4169,1946357
4170,9811781
4171,6017054
4172,7980055
4173,3130486
4174,4080053
4175,800033
4176,5207742
4177,7136278
4178,4001403
4179,234445
4180,1945700
4181,8404831
4182,6982727
4183,971535
4184,1842166
4185,1135408
4186,1561312
4187,7727742
4188,5153929
4189,8985048
4190,1571926
4191,9940745
